ID_Pelanggan,Usia_Pelanggan,Jenis_kelamin,Tanggungan,Pendidikan,Status_Kawin,Kode_Kota,Punya_Kendaraan,Punya_Rumah,Pinjaman,Kontak,Pekerjaan,Penghasilan
713432508,46,M,3,Doctorate,Married,NY,no,yes,yes,cellular,White-collar,70048
713435058,61,M,2,Uneducated,Married,TX,no,yes,no,telephone,Blue-collar,75172
713436183,45,M,5,Uneducated,Single,TX,no,yes,yes,cellular,Businessman,76265
713437008,38,M,2,Graduate,Married,CA,no,no,no,cellular,White-collar,117681
713438358,51,F,3,Uneducated,Unknown,CA,no,no,yes,cellular,Govt,15443
713440833,47,F,4,Post-Graduate,Unknown,FL,no,no,yes,unknown,Govt,58639
713441958,32,F,2,High School,Single,TX,no,yes,no,cellular,Blue-collar,10584
713442933,40,M,3,High School,Single,TX,yes,yes,no,cellular,Blue-collar,96095
713444058,37,F,1,Graduate,Married,FL,no,no,no,unknown,White-collar,36821
713445183,39,F,1,Graduate,Single,TX,no,no,no,cellular,Govt,32532
713446083,35,M,4,High School,Married,NY,yes,no,no,cellular,Blue-collar,47128
713447583,41,M,5,Graduate,Single,TX,no,yes,no,cellular,White-collar,99709
713451408,40,F,4,Unknown,Single,NY,yes,yes,no,cellular,Retirees,36932
713452533,59,F,1,High School,Married,TX,yes,no,no,unknown,Blue-collar,37238
713453733,46,F,4,Doctorate,Married,CA,no,yes,no,cellular,Blue-collar,37252
713455233,52,F,3,Graduate,Single,NY,yes,yes,no,telephone,Selfemployeed,47956
713456583,43,F,4,Graduate,Married,CA,no,no,no,unknown,Govt,35730
713460258,42,M,3,High School,Married,CA,yes,yes,no,cellular,Govt,117653
713461533,34,F,4,High School,Single,NY,yes,no,no,unknown,White-collar,34343
713462508,40,M,3,Post-Graduate,Married,CA,no,no,no,cellular,White-collar,128004
713463708,49,F,4,Unknown,Single,FL,yes,no,no,unknown,Retirees,28491
713464983,49,F,1,Unknown,Married,CA,no,yes,no,cellular,Selfemployeed,37807
713466033,53,F,5,Doctorate,Single,MA,no,no,no,unknown,Selfemployeed,20204
713469333,47,F,1,Uneducated,Single,SC,no,yes,no,unknown,Businessman,15622
713474733,50,F,1,High School,Single,NY,no,yes,no,cellular,Businessman,15683
713475633,52,M,1,Doctorate,Married,NJ,yes,no,no,cellular,Businessman,154903
713476758,61,M,0,Graduate,Married,NY,no,no,no,cellular,Blue-collar,57127
713480583,58,F,1,Uneducated,Married,NY,no,yes,no,unknown,Selfemployeed,14975
713482608,48,F,1,Graduate,Single,TX,no,yes,no,cellular,Businessman,49078
713484483,50,F,5,Uneducated,Single,CA,yes,yes,no,cellular,Businessman,25084
713486583,60,M,1,Graduate,Single,FL,no,no,no,telephone,Blue-collar,117030
713487633,40,M,4,Graduate,Married,NY,yes,yes,no,cellular,Businessman,105964
713489358,48,F,1,High School,Married,CA,no,yes,no,cellular,Blue-collar,41706
713490483,43,F,4,Graduate,Single,CA,yes,yes,no,cellular,Retirees,15074
713492583,47,F,5,Unknown,Married,TX,yes,no,no,cellular,Businessman,25295
713497983,53,F,1,Unknown,Married,CA,no,yes,no,cellular,Retirees,37639
713499408,59,M,1,Graduate,Single,FL,yes,no,no,cellular,Govt,50519
713503983,42,F,3,Graduate,Married,CA,yes,yes,no,unknown,Blue-collar,39416
713508333,39,M,3,Graduate,Married,FL,no,no,no,cellular,Retirees,69927
713509908,51,M,4,High School,Single,CA,no,yes,no,cellular,Businessman,75354
713511108,46,F,3,Graduate,Single,NY,yes,yes,no,cellular,Blue-collar,13283
713512308,35,F,1,Uneducated,Married,CA,yes,yes,no,cellular,Businessman,23875
713514633,47,M,4,Unknown,Married,CA,yes,no,no,cellular,Businessman,112956
713516433,46,F,4,Uneducated,Married,NV,yes,yes,no,unknown,Businessman,33630
713519508,39,M,3,Unknown,Married,NY,no,yes,no,unknown,Businessman,91898
713520858,37,F,1,High School,Married,CA,yes,yes,no,cellular,Businessman,228280
713522058,43,M,5,Graduate,Single,CA,yes,no,no,cellular,White-collar,56844
713526258,44,F,5,Graduate,Single,CA,no,no,no,cellular,Blue-collar,20282
713529858,44,F,3,Graduate,Married,CA,no,no,no,unknown,Businessman,28480
713530833,38,F,1,Graduate,Married,TX,no,yes,no,cellular,Selfemployeed,1250
713531808,53,M,3,Unknown,Single,NJ,no,yes,no,cellular,White-collar,64342
713532858,37,F,1,Graduate,Single,CA,no,no,no,cellular,Selfemployeed,49652
713533983,46,F,4,Post-Graduate,Married,CA,yes,yes,no,cellular,Selfemployeed,14975
713535033,60,F,1,Unknown,Single,TX,no,yes,no,cellular,Selfemployeed,35474
713536158,35,F,4,Uneducated,Married,TX,yes,no,yes,cellular,Selfemployeed,14975
713537733,37,M,3,Uneducated,Single,CA,yes,yes,no,unknown,Businessman,105085
713539833,40,F,2,Post-Graduate,Single,CA,yes,yes,no,unknown,Selfemployeed,14975
713541033,47,M,3,Graduate,Single,TX,no,no,no,cellular,Retirees,69069
713542008,42,F,3,High School,Married,NY,no,no,no,cellular,Selfemployeed,54621
713542908,54,F,5,Unknown,Married,TX,yes,yes,no,cellular,Businessman,220739
713546883,39,M,1,Unknown,Married,FL,no,no,no,unknown,Businessman,91008
713548158,44,F,2,Post-Graduate,Married,MN,yes,yes,no,cellular,Businessman,26062
713550483,51,F,3,Graduate,Married,IA,no,no,no,cellular,Businessman,140212
713552958,56,M,2,High School,Married,NJ,yes,no,yes,cellular,Businessman,186628
713555133,41,F,3,High School,Single,NY,yes,yes,no,cellular,Retirees,27242
713556033,61,F,0,Graduate,Single,FL,yes,no,no,cellular,Businessman,46147
713557533,45,F,5,Unknown,Unknown,TX,yes,yes,no,cellular,Selfemployeed,31319
713560758,51,F,0,Graduate,Married,CA,no,no,no,unknown,Businessman,130403
713563383,44,M,0,Unknown,Married,TX,no,yes,no,cellular,Govt,43853
713564208,45,F,3,High School,Married,NY,no,yes,yes,cellular,Selfemployeed,52112
713567958,56,F,1,Graduate,Single,FL,no,yes,no,cellular,Govt,56323
713569158,51,F,4,Unknown,Married,TX,yes,yes,no,cellular,Businessman,21320
713571258,50,F,4,Graduate,Married,FL,no,yes,yes,cellular,Selfemployeed,12150
713572683,43,F,3,Graduate,Married,NY,no,no,no,cellular,Selfemployeed,10361
713573508,40,F,2,Uneducated,Married,NV,yes,no,no,unknown,Selfemployeed,14975
713574708,58,F,3,Graduate,Married,TX,no,no,no,unknown,Selfemployeed,34894
713577483,57,F,2,Uneducated,Married,NY,no,yes,no,unknown,Selfemployeed,14975
713578608,35,M,3,Uneducated,Married,NY,yes,no,no,cellular,Blue-collar,49778
713579733,36,F,2,Graduate,Married,CA,yes,yes,no,telephone,White-collar,30424
713580633,53,F,1,High School,Married,CA,yes,yes,no,cellular,Blue-collar,10833
713583408,36,F,0,Uneducated,Married,FL,yes,yes,no,cellular,Selfemployeed,23034
713585958,44,F,3,Uneducated,Married,FL,no,yes,no,unknown,Blue-collar,14502
713586858,27,M,0,Graduate,Single,NJ,yes,no,no,cellular,Businessman,52885
713588958,48,F,3,Unknown,Single,FL,no,yes,yes,telephone,Blue-collar,39935
713590158,44,F,4,Post-Graduate,Single,CA,yes,yes,no,unknown,Businessman,20606
713591283,46,F,3,High School,Single,TX,no,yes,no,cellular,White-collar,59945
713592408,41,F,5,Unknown,Married,TX,no,no,no,unknown,Selfemployeed,36930
713593683,47,F,3,Unknown,Married,FL,yes,no,no,cellular,Retirees,38061
713594883,51,F,1,Graduate,Single,FL,yes,yes,no,cellular,Selfemployeed,26377
713597658,42,F,3,Graduate,Married,TX,yes,yes,no,cellular,Blue-collar,20313
713600958,46,F,4,Graduate,Single,MN,yes,no,yes,cellular,Retirees,39845
713605908,46,F,3,Unknown,Single,NY,no,no,no,telephone,Govt,43941
713607108,47,M,3,High School,Single,NY,no,no,no,cellular,Blue-collar,64794
713608383,54,F,2,Uneducated,Single,NY,no,yes,yes,cellular,Selfemployeed,14975
713610033,47,F,3,Unknown,Single,NY,yes,yes,yes,cellular,Selfemployeed,11758
713610933,58,M,0,High School,Unknown,FL,no,yes,no,cellular,Govt,56252
713613258,43,M,3,Unknown,Single,FL,yes,no,yes,cellular,Blue-collar,63756
713617608,44,F,4,Unknown,Married,CA,yes,yes,no,cellular,Selfemployeed,53915
713620308,60,M,1,Unknown,Single,NJ,no,yes,no,unknown,Selfemployeed,10459
713625483,47,F,4,High School,Single,CA,no,no,no,cellular,Selfemployeed,14854
713629533,49,F,1,Graduate,Married,CA,no,yes,no,cellular,Govt,57697
713630733,48,F,3,High School,Single,CA,no,yes,no,cellular,Retirees,30848
713632983,58,M,0,Graduate,Married,NY,no,yes,no,cellular,Govt,108680
713634108,50,F,3,Graduate,Married,CA,no,no,no,cellular,Blue-collar,56630
713637783,52,F,1,High School,Married,TX,no,yes,no,cellular,Blue-collar,16254
713639058,53,F,3,Uneducated,Married,CA,yes,no,no,cellular,Blue-collar,12008
713639958,47,F,4,High School,Married,CA,no,no,no,unknown,Blue-collar,11985
713641233,40,F,4,Graduate,Single,CA,yes,no,no,cellular,Selfemployeed,38723
713642133,35,M,3,Graduate,Married,NY,yes,no,no,cellular,White-collar,68674
713643858,50,F,0,Graduate,Single,FL,no,no,no,cellular,Govt,18352
713644758,32,M,2,High School,Single,NY,no,no,no,cellular,Govt,50243
713645883,48,M,3,Graduate,Married,NV,no,no,no,cellular,Businessman,95682
713647083,44,F,3,Graduate,Married,NJ,no,no,no,cellular,Businessman,40593
713648208,53,M,3,High School,Married,OH,no,yes,no,cellular,Businessman,71606
713650683,51,F,2,Graduate,Married,NY,no,no,no,cellular,Selfemployeed,14975
713652783,38,M,2,Uneducated,Single,CA,yes,yes,no,cellular,Retirees,100175
713653983,49,M,1,Graduate,Unknown,NY,yes,yes,no,cellular,White-collar,58429
713655108,47,M,5,Unknown,Single,FL,no,no,no,cellular,Businessman,156540
713656308,46,F,3,High School,Married,NV,no,yes,no,cellular,Blue-collar,53767
713657733,44,M,4,Graduate,Married,NY,no,no,no,cellular,Selfemployeed,42529
713661933,40,M,3,Unknown,Married,NY,yes,yes,no,cellular,White-collar,80136
713663508,44,F,4,Uneducated,Married,TX,yes,yes,no,cellular,Selfemployeed,5525
713664258,45,M,5,Unknown,Married,CA,no,no,no,cellular,White-collar,103106
713666058,61,M,0,Post-Graduate,Single,TX,no,no,no,unknown,Businessman,55739
713668158,49,M,3,Graduate,Married,FL,no,no,no,telephone,Businessman,118340
713670333,55,F,2,Graduate,Married,CA,no,no,no,cellular,Selfemployeed,12806
713671158,40,F,4,Uneducated,Single,FL,no,yes,no,cellular,Businessman,222792
713672208,46,F,4,High School,Married,TX,yes,yes,no,cellular,White-collar,36521
713675658,54,M,1,High School,Married,NY,no,yes,no,cellular,Retirees,72129
713677158,29,F,0,Uneducated,Married,CA,no,no,no,unknown,Govt,21962
713679633,40,F,4,Graduate,Single,CA,yes,yes,no,cellular,Businessman,16353
713681433,56,M,3,High School,Married,FL,no,yes,no,unknown,Govt,89786
713682708,36,F,3,Unknown,Single,FL,no,no,no,cellular,Retirees,40494
713685033,51,F,4,Graduate,Single,NJ,no,yes,no,cellular,Selfemployeed,17055
713686008,54,M,1,Graduate,Married,IL,no,no,no,cellular,White-collar,123337
713687508,43,F,4,Post-Graduate,Married,CO,no,yes,yes,cellular,Selfemployeed,35172
713688933,47,M,4,Unknown,Single,CA,no,no,no,cellular,Govt,110056
713691633,44,F,1,Uneducated,Single,FL,no,yes,no,cellular,Businessman,215936
713692683,60,F,1,Unknown,Single,TX,no,no,yes,cellular,White-collar,35582
713693958,51,F,2,Graduate,Married,FL,yes,yes,no,cellular,Selfemployeed,11418
713695158,48,M,3,Graduate,Married,FL,yes,yes,yes,cellular,White-collar,90062
713696808,39,F,1,Unknown,Married,CA,no,no,no,cellular,Govt,24244
713697933,40,M,3,Graduate,Married,NY,yes,yes,no,cellular,Govt,108174
713700258,47,M,3,Uneducated,Single,TX,no,yes,no,cellular,Blue-collar,72423
713701533,65,F,0,Graduate,Married,NJ,no,yes,yes,cellular,Govt,39041
713705358,54,M,3,Post-Graduate,Married,FL,yes,no,no,cellular,White-collar,147671
713706258,45,M,5,High School,Married,NY,yes,yes,no,cellular,White-collar,83821
713708358,54,M,2,Graduate,Single,TX,no,no,no,cellular,White-collar,119617
713709258,49,M,4,High School,Single,TX,no,yes,no,cellular,White-collar,61838
713710383,43,M,4,Unknown,Unknown,CA,no,yes,yes,unknown,Retirees,31244
713713983,40,M,3,High School,Single,CA,yes,no,no,unknown,White-collar,84962
713717283,47,F,3,Graduate,Unknown,FL,no,no,no,cellular,Selfemployeed,14975
713718558,34,F,3,Graduate,Single,NJ,no,no,no,unknown,Retirees,36961
713722608,64,M,0,High School,Married,NJ,no,no,no,cellular,White-collar,15131
713723433,52,M,2,Graduate,Single,TX,yes,no,no,cellular,Blue-collar,52904
713725683,58,F,1,High School,Married,AK,no,no,no,cellular,Selfemployeed,30771
713726958,48,F,1,Graduate,Married,CA,no,yes,yes,cellular,Selfemployeed,23256
713730108,44,M,0,High School,Single,FL,no,yes,no,cellular,Businessman,74154
713730933,43,F,4,Unknown,Single,TX,yes,yes,no,unknown,Selfemployeed,14975
713732883,62,M,1,Graduate,Single,TX,no,yes,yes,cellular,Blue-collar,77658
713733633,54,M,4,High School,Single,NY,no,no,no,cellular,White-collar,119373
713734758,46,F,2,Graduate,Single,FL,no,no,no,cellular,Businessman,21252
713735508,39,F,3,Graduate,Married,FL,yes,no,no,cellular,White-collar,19661
713736333,49,F,3,High School,Married,CA,yes,yes,yes,cellular,White-collar,16544
713738883,46,F,2,High School,Married,TX,no,no,no,cellular,Blue-collar,10861
713739708,47,M,3,Graduate,Married,TX,no,no,no,cellular,Govt,64507
713740533,33,F,1,High School,Single,NY,yes,yes,no,cellular,Retirees,28285
713741358,48,F,4,Graduate,Single,NV,yes,yes,no,cellular,Selfemployeed,1250
713743158,37,M,3,High School,Married,FL,no,yes,no,cellular,Selfemployeed,11012
713744058,50,M,4,High School,Married,CA,no,yes,no,cellular,Blue-collar,96541
713745783,42,F,2,Post-Graduate,Married,NY,yes,no,no,cellular,Govt,25844
713746608,51,M,4,Graduate,Married,CA,no,no,no,cellular,Govt,54879
713747733,43,F,2,Graduate,Married,TX,yes,no,no,cellular,Selfemployeed,20154
713748708,57,F,2,Graduate,Single,NY,no,yes,no,cellular,Selfemployeed,15178
713750583,40,F,3,High School,Unknown,CA,yes,yes,no,unknown,Selfemployeed,23255
713755458,40,M,3,Uneducated,Married,CA,yes,yes,yes,cellular,White-collar,119385
713756508,44,F,3,Doctorate,Married,NY,no,no,no,cellular,Blue-collar,10901
713757633,44,F,2,Graduate,Married,CA,yes,yes,no,unknown,Selfemployeed,14975
713758758,21,M,1,Graduate,Single,NY,no,no,no,unknown,Businessman,238949
713759583,56,M,2,High School,Unknown,NY,no,yes,yes,cellular,White-collar,83045
713761608,51,M,3,Uneducated,Single,NY,no,yes,no,cellular,Govt,114593
713763633,28,M,1,Post-Graduate,Single,TX,no,yes,no,cellular,Selfemployeed,14975
713764458,42,F,2,Uneducated,Single,CA,no,yes,no,unknown,Govt,37569
713766183,35,M,1,Graduate,Married,CA,no,no,no,cellular,Blue-collar,52220
713767383,54,F,2,Graduate,Single,NY,no,no,no,unknown,Govt,26609
713768358,52,F,3,Uneducated,Unknown,CA,no,yes,yes,cellular,Businessman,212278
713769258,48,F,2,Graduate,Single,TX,yes,yes,no,cellular,Blue-collar,29519
713770383,35,F,4,High School,Single,TX,no,yes,no,cellular,Blue-collar,32375
713772333,55,F,0,Graduate,Single,FL,no,no,no,cellular,Govt,19586
713773458,34,F,2,Graduate,Single,NY,no,no,no,cellular,Blue-collar,14038
713777883,51,F,2,Unknown,Married,CA,no,no,no,cellular,Retirees,38590
713779908,26,F,0,Uneducated,Single,CA,yes,no,no,cellular,Selfemployeed,11279
713782608,41,M,4,Doctorate,Married,TX,no,no,no,cellular,White-collar,98081
713784558,47,M,0,Graduate,Married,TX,yes,yes,no,cellular,Govt,80014
713785608,46,M,2,Unknown,Married,TX,no,no,no,cellular,Retirees,85402
713786508,43,F,4,Uneducated,Married,NY,yes,no,no,unknown,Blue-collar,10538
713787333,50,F,2,Graduate,Single,NE,yes,yes,no,cellular,Businessman,181930
713788083,49,F,3,Doctorate,Married,FL,yes,no,no,unknown,Blue-collar,17999
713789883,43,M,3,Uneducated,Married,CA,yes,no,no,cellular,Businessman,93885
713790708,53,F,2,High School,Single,CA,no,no,no,telephone,Blue-collar,24531
713792583,52,M,3,Graduate,Married,TX,no,no,no,cellular,Selfemployeed,69108
713796033,26,F,1,Unknown,Single,NJ,no,yes,no,cellular,White-collar,18087
713798958,48,M,2,Graduate,Married,TX,yes,no,no,cellular,Retirees,72413
713800158,47,F,2,Uneducated,Married,NY,yes,yes,no,cellular,Selfemployeed,14975
713803158,39,M,3,Uneducated,Married,CA,no,yes,no,cellular,Blue-collar,70866
713804058,38,M,3,Unknown,Married,CA,yes,yes,yes,cellular,Govt,72516
713804883,45,F,1,Uneducated,Married,NY,yes,yes,no,cellular,Retirees,16038
713808633,43,M,4,Unknown,Married,TX,yes,no,yes,cellular,White-collar,141776
713809833,40,M,3,High School,Unknown,NY,yes,no,no,cellular,White-collar,74115
713810658,56,M,0,High School,Unknown,NY,yes,yes,no,unknown,White-collar,126113
713814408,34,M,1,Unknown,Married,TX,no,yes,no,cellular,Govt,40083
713815383,58,F,0,Uneducated,Single,MI,no,no,no,unknown,Businessman,22497
713818158,52,M,2,Doctorate,Married,CA,no,no,no,cellular,Govt,95184
713819283,48,F,3,Uneducated,Married,TX,no,no,no,cellular,White-collar,34152
713822208,44,F,1,High School,Married,NY,no,yes,no,cellular,Retirees,17400
713823033,65,F,0,Graduate,Married,FL,no,no,yes,cellular,Selfemployeed,2565
713824983,50,M,2,Graduate,Single,CA,no,no,yes,cellular,Blue-collar,106743
713826183,50,F,3,Graduate,Married,TX,yes,no,no,telephone,Retirees,24066
713827383,64,M,1,Graduate,Married,TX,no,yes,no,unknown,Selfemployeed,18800
713828208,50,F,1,Graduate,Married,FL,no,yes,no,cellular,Retirees,17952
713830233,44,F,2,Graduate,Married,CA,no,yes,no,cellular,Govt,16611
713833233,50,F,1,Uneducated,Married,GA,no,no,no,cellular,Businessman,201492
713834358,46,F,5,High School,Married,NY,no,no,no,cellular,Selfemployeed,14975
713835258,59,F,1,Graduate,Single,TX,yes,no,no,cellular,Selfemployeed,14975
713837058,49,F,4,Graduate,Unknown,NY,yes,yes,no,cellular,Selfemployeed,10470
713843283,65,M,0,Graduate,Single,CA,no,no,no,unknown,Selfemployeed,14975
713845083,59,F,0,Graduate,Unknown,CA,no,no,no,cellular,Selfemployeed,14975
713847858,48,F,2,Unknown,Single,WA,no,yes,no,unknown,Businessman,17074
713850783,49,M,3,Graduate,Married,FL,yes,no,no,cellular,Govt,82726
713852958,51,F,1,Uneducated,Single,CA,yes,yes,yes,cellular,Govt,44603
713853858,31,F,1,High School,Married,TX,no,yes,no,cellular,Retirees,30341
713854608,50,F,2,Graduate,Unknown,FL,no,yes,no,cellular,Retirees,27575
713856708,40,F,3,Graduate,Married,TX,yes,no,no,cellular,Blue-collar,57928
713857758,44,F,3,Uneducated,Married,CT,no,yes,no,unknown,Businessman,16533
713858733,38,M,3,Graduate,Single,CA,no,yes,no,cellular,Retirees,58450
713861733,37,F,3,Graduate,Single,FL,no,no,no,cellular,Retirees,15474
713865333,36,F,1,Uneducated,Single,TX,no,yes,no,cellular,Selfemployeed,2565
713866308,43,F,3,Graduate,Married,NJ,no,no,no,cellular,Blue-collar,51352
713868033,43,F,3,High School,Single,CA,yes,no,no,unknown,Businessman,233828
713869083,52,M,3,Graduate,Married,FL,no,yes,no,unknown,Businessman,188775
713870958,49,M,4,Graduate,Single,TX,yes,yes,no,cellular,Blue-collar,114091
713872008,26,M,0,Graduate,Single,FL,no,yes,no,cellular,White-collar,72963
713872833,54,M,1,Unknown,Single,TX,yes,yes,no,telephone,White-collar,102583
713873658,45,M,3,Graduate,Married,NJ,no,yes,no,cellular,Govt,77389
713876958,56,M,1,High School,Single,CA,no,no,no,cellular,Businessman,90858
713879283,43,F,4,Unknown,Unknown,CA,no,yes,no,unknown,Selfemployeed,14975
713880633,59,M,0,High School,Married,NY,no,yes,no,cellular,Blue-collar,117185
713884458,40,M,3,High School,Married,FL,yes,no,no,cellular,Govt,61907
713886333,43,F,2,Graduate,Married,FL,yes,no,no,cellular,Selfemployeed,14975
713889933,26,F,0,High School,Single,NJ,yes,no,no,cellular,Selfemployeed,14975
713891133,57,F,3,Graduate,Unknown,TX,yes,no,no,cellular,Govt,17879
713893308,32,M,1,High School,Single,FL,yes,yes,no,cellular,White-collar,19654
713894358,53,M,1,Graduate,Married,NJ,yes,no,no,telephone,Govt,108724
713895633,51,F,2,Post-Graduate,Single,CA,no,yes,no,unknown,Businessman,162630
713896533,47,F,3,Graduate,Unknown,CA,no,no,no,unknown,Selfemployeed,35155
713899383,53,F,1,Unknown,Married,TX,no,yes,no,cellular,Businessman,176762
713901108,26,M,0,High School,Single,FL,yes,yes,no,cellular,Businessman,37468
713902983,54,F,4,High School,Married,NY,yes,yes,no,telephone,Businessman,59716
713904708,46,M,4,Graduate,Single,NY,yes,no,no,cellular,Blue-collar,85945
713905608,54,F,3,High School,Married,TX,yes,no,no,cellular,Govt,35818
713906508,41,M,4,Graduate,Unknown,CA,no,yes,no,cellular,Businessman,44578
713907633,45,M,5,Doctorate,Married,CA,no,no,no,unknown,Govt,107941
713908683,57,F,2,Doctorate,Married,CA,no,yes,no,unknown,Selfemployeed,12895
713910108,47,F,5,Uneducated,Married,CA,yes,yes,no,cellular,Selfemployeed,14975
713911233,44,M,1,Uneducated,Married,NY,yes,no,no,cellular,Selfemployeed,105124
713914683,35,M,2,Post-Graduate,Single,NY,no,no,no,cellular,Blue-collar,79597
713916708,50,M,1,Graduate,Married,NJ,no,no,no,cellular,White-collar,107595
713918358,34,M,3,Graduate,Married,FL,no,no,no,cellular,Retirees,84581
713919183,41,M,4,Graduate,Married,NY,yes,yes,no,cellular,Govt,71809
713920158,64,F,0,Unknown,Married,NJ,no,no,no,cellular,Selfemployeed,14975
713921058,49,F,4,Uneducated,Unknown,IL,yes,no,no,unknown,Blue-collar,12106
713922183,53,M,3,Graduate,Single,FL,no,no,no,cellular,Selfemployeed,63778
